h1	26349.3
h2	24921.45
h3	24288.45
h4	23738.399999999998
h5	23602.95
h6	23295.899999999998
h7	23047.8
h8	23452.05
h9	24183.0
h10	25506.6
h11	26629.5
h12	28039.35
h13	28388.85
h14	27835.05
h15	27437.55
h16	27397.8
h17	28718.399999999998
h18	30843.0
h19	31372.649999999998
h20	30792.75
h21	29679.6
h22	28805.55
h23	28462.35
h24	26899.2
h25	25604.55
h26	24907.95
h27	24477.3
h28	24339.899999999998
h29	24445.5
h30	24465.3
h31	24243.45
h32	25352.55
h33	27250.95
h34	29006.399999999998
h35	30350.399999999998
h36	32187.449999999997
h37	32723.1
h38	32005.649999999998
h39	31625.399999999998
h40	31947.449999999997
h41	33321.9
h42	35167.049999999996
h43	35259.299999999996
h44	34409.1
h45	32869.35
h46	31473.6
h47	30536.85
h48	28717.35
h49	27227.85
h50	26206.05
h51	25563.899999999998
h52	25883.55
h53	26763.75
h54	29039.55
h55	33255.45
h56	36960.6
h57	39019.65
h58	39864.45
h59	40714.2
h60	41660.1
h61	42058.35
h62	41581.799999999996
h63	40972.5
h64	40368.6
h65	40730.85
h66	42088.65
h67	41974.95
h68	40822.5
h69	38417.85
h70	36125.1
h71	34406.4
h72	32198.699999999997
h73	30422.55
h74	29070.6
h75	28591.649999999998
h76	28875.0
h77	29571.3
h78	31212.149999999998
h79	34592.7
h80	37519.35
h81	39569.4
h82	40352.7
h83	40778.4
h84	41608.799999999996
h85	41758.2
h86	41188.95
h87	40770.0
h88	40676.85
h89	41106.0
h90	41970.75
h91	41807.7
h92	40963.35
h93	38711.25
h94	36820.799999999996
h95	35014.35
h96	32953.799999999996
h97	31451.55
h98	30325.5
h99	29794.949999999997
h100	30393.6
h101	31345.649999999998
h102	33310.65
h103	36825.15
h104	40149.9
h105	42124.35
h106	42993.299999999996
h107	43655.4
h108	44612.549999999996
h109	44507.1
h110	44072.7
h111	43191.6
h112	42712.049999999996
h113	43020.299999999996
h114	44154.0
h115	43969.65
h116	42846.15
h117	40446.75
h118	38453.25
h119	36554.549999999996
h120	34471.95
h121	32900.25
h122	32168.399999999998
h123	31532.699999999997
h124	31235.1
h125	31558.949999999997
h126	32591.85
h127	34757.25
h128	37329.6
h129	38551.95
h130	39206.25
h131	39509.25
h132	39863.7
h133	39469.5
h134	38681.1
h135	37804.35
h136	37467.45
h137	38171.85
h138	40413.299999999996
h139	40769.4
h140	40217.549999999996
h141	38742.9
h142	37044.6
h143	35962.5
h144	34308.75
h145	32345.85
h146	31397.25
h147	30849.6
h148	30950.85
h149	31967.1
h150	33641.25
h151	36862.049999999996
h152	39998.25
h153	41857.799999999996
h154	42943.65
h155	43383.0
h156	43861.95
h157	43965.299999999996
h158	42850.35
h159	42304.35
h160	41928.6
h161	42061.35
h162	42925.65
h163	42284.549999999996
h164	40831.049999999996
h165	38664.0
h166	36872.549999999996
h167	35420.549999999996
h168	33490.65
h169	31616.85
h170	30319.5
h171	29764.949999999997
h172	29725.949999999997
h173	29446.35
h174	29482.649999999998
h175	30165.6
h176	31485.75
h177	33346.95
h178	35622.45
h179	36692.4
h180	37589.25
h181	37751.1
h182	37212.299999999996
h183	36709.2
