h1	48307.05
h2	45689.325000000004
h3	44528.825000000004
h4	43520.4
h5	43272.075000000004
h6	42709.15
h7	42254.3
h8	42995.425
h9	44335.5
h10	46762.100000000006
h11	48820.75000000001
h12	51405.475000000006
h13	52046.225000000006
h14	51030.925
h15	50302.175
h16	50229.3
h17	52650.4
h18	56545.50000000001
h19	57516.525
h20	56453.37500000001
h21	54412.600000000006
h22	52810.175
h23	52180.975000000006
h24	49315.200000000004
h25	46941.675
h26	45664.575000000004
h27	44875.05
h28	44623.15
h29	44816.75
h30	44853.05
h31	44446.325000000004
h32	46479.675
h33	49960.075000000004
h34	53178.4
h35	55642.4
h36	59010.325000000004
h37	59992.350000000006
h38	58677.025
h39	57979.9
h40	58570.325000000004
h41	61090.15
h42	64472.925
h43	64642.05
h44	63083.350000000006
h45	60260.475000000006
h46	57701.600000000006
h47	55984.225000000006
h48	52648.475000000006
h49	49917.725000000006
h50	48044.425
h51	46867.15
h52	47453.175
h53	49066.87500000001
h54	53239.175
h55	60968.325000000004
h56	67761.1
h57	71536.02500000001
h58	73084.82500000001
h59	74642.70000000001
h60	76376.85
h61	77106.975
h62	76233.3
h63	75116.25
h64	74009.1
h65	74673.225
h66	77162.52500000001
h67	76954.07500000001
h68	74841.25
h69	70432.725
h70	66229.35
h71	63078.40000000001
h72	59030.950000000004
h73	55774.675
h74	53296.100000000006
h75	52418.025
h76	52937.50000000001
h77	54214.05
h78	57222.275
h79	63419.950000000004
h80	68785.475
h81	72543.90000000001
h82	73979.95000000001
h83	74760.40000000001
h84	76282.8
h85	76556.70000000001
h86	75513.07500000001
h87	74745.0
h88	74574.225
h89	75361.0
h90	76946.375
h91	76647.45000000001
h92	75099.475
h93	70970.625
h94	67504.8
h95	64192.975000000006
h96	60415.3
h97	57661.175
h98	55596.75000000001
h99	54624.075000000004
h100	55721.600000000006
h101	57467.025
h102	61069.525
h103	67512.77500000001
h104	73608.15000000001
h105	77227.975
h106	78821.05
h107	80034.90000000001
h108	81789.675
h109	81596.35
h110	80799.95000000001
h111	79184.6
h112	78305.425
h113	78870.55
h114	80949.0
h115	80611.02500000001
h116	78551.27500000001
h117	74152.375
h118	70497.625
h119	67016.675
h120	63198.575000000004
h121	60317.12500000001
h122	58975.4
h123	57809.950000000004
h124	57264.350000000006
h125	57858.075000000004
h126	59751.725000000006
h127	63721.62500000001
h128	68437.6
h129	70678.57500000001
h130	71878.125
h131	72433.625
h132	73083.45000000001
h133	72360.75
h134	70915.35
h135	69307.975
h136	68690.32500000001
h137	69981.725
h138	74091.05
h139	74743.90000000001
h140	73732.175
h141	71028.65000000001
h142	67915.1
h143	65931.25
h144	62899.37500000001
h145	59300.725000000006
h146	57561.62500000001
h147	56557.600000000006
h148	56743.225000000006
h149	58606.350000000006
h150	61675.62500000001
h151	67580.425
h152	73330.125
h153	76739.3
h154	78730.02500000001
h155	79535.5
h156	80413.57500000001
h157	80603.05
h158	78558.975
h159	77557.975
h160	76869.1
h161	77112.475
h162	78697.02500000001
h163	77521.675
h164	74856.925
h165	70884.0
h166	67599.675
h167	64937.675
h168	61399.525
h169	57964.225000000006
h170	55585.75000000001
h171	54569.075000000004
h172	54497.575000000004
h173	53984.975000000006
h174	54051.525
h175	55303.600000000006
h176	57723.87500000001
h177	61136.075000000004
h178	65307.825000000004
h179	67269.40000000001
h180	68913.625
h181	69210.35
h182	68222.55
h183	67300.20000000001
h184	67560.90000000001
h185	69392.95000000001
h186	73332.6
h187	73663.70000000001
h188	71479.1
h189	68102.375
h190	65070.50000000001
h191	63604.200000000004
h192	60567.37500000001
h193	57182.675
h194	54877.9
h195	53449.825000000004
h196	52609.15
h197	52958.950000000004
h198	52581.65
h199	52448.55
h200	54427.175
h201	57466.475000000006
h202	61732.275
h203	64301.325000000004
h204	66586.3
h205	66394.35
h206	64356.87500000001
h207	62723.37500000001
h208	62049.62500000001
h209	63800.00000000001
h210	67449.8
h211	68053.70000000001
h212	66113.02500000001
h213	63309.40000000001
h214	60985.37500000001
h215	59994.275
h216	56966.25000000001
h217	54760.475000000006
h218	53106.62500000001
h219	52755.725000000006
h220	52990.575000000004
h221	54589.15
h222	58818.37500000001
h223	67473.175
h224	74615.75
h225	78480.6
h226	78766.32500000001
h227	79032.25
h228	79592.70000000001
h229	79709.3
h230	78806.475
h231	77537.625
h232	77061.6
h233	77405.07500000001
h234	80370.40000000001
h235	80039.3
h236	78274.90000000001
h237	73861.425
h238	69841.475
h239	66598.675
h240	62765.725000000006
h241	60796.450000000004
h242	59054.87500000001
h243	58606.350000000006
h244	58656.675
h245	60011.05
h246	63297.575000000004
h247	70266.625
h248	76666.70000000001
h249	79414.225
h250	79641.375
h251	80115.475
h252	81175.32500000001
h253	80778.5
h254	79144.45000000001
h255	77819.77500000001
h256	77420.475
h257	77910.52500000001
